State,Total_Transactions,Total_amount
uttar-pradesh,187515,228945299.6
uttar-pradesh,165262,142613640.1
uttar-pradesh,162134,260644317.4
uttar-pradesh,153900,76113219.39
uttar-pradesh,153569,289471992.3
uttar-pradesh,146944,277816751.9
uttar-pradesh,134292,11967846.59
uttar-pradesh,131868,225961450.1
uttar-pradesh,124283,193525124.6
uttar-pradesh,1439623,671779876.5
uttar-pradesh,1438458,2181626866
uttar-pradesh,991753,560212717
uttar-pradesh,945871,389705610.3
uttar-pradesh,336977,401172538.5
uttar-pradesh,324604,433959881.2
uttar-pradesh,292135,355720195.8
uttar-pradesh,230610,326683367.1
uttar-pradesh,224490,313973797.6
uttar-pradesh,213566,311521084.5
uttar-pradesh,2504916,3217987819
uttar-pradesh,691019,646783222.7
uttar-pradesh,656491,698341707.1
uttar-pradesh,448556,211430158.9
uttar-pradesh,439449,476583976.3
uttar-pradesh,429697,491372728.5
uttar-pradesh,419546,532891862.9
uttar-pradesh,402649,505006233
uttar-pradesh,401531,555401283.4
uttar-pradesh,375707,324705577.7
uttar-pradesh,4596696,4223121104
uttar-pradesh,2988999,4521167317
uttar-pradesh,995263,967125877.4
uttar-pradesh,940906,816865460.8
uttar-pradesh,763989,738479434.1
uttar-pradesh,750868,842505341.9
uttar-pradesh,743462,665922050.9
uttar-pradesh,702940,679180072.1
uttar-pradesh,674047,801707823.4
uttar-pradesh,603950,682482312.2
uttar-pradesh,8966947,16438621374
uttar-pradesh,3632838,3857716253
uttar-pradesh,1041792,1111655671
uttar-pradesh,1040098,952636804.9
uttar-pradesh,990727,1850053189
uttar-pradesh,793974,1175239275
uttar-pradesh,760647,802473048
uttar-pradesh,736002,963720736.4
uttar-pradesh,722680,821249578.5
uttar-pradesh,642296,778338861
uttar-pradesh,6687157,17110382947
uttar-pradesh,4798433,4992797292
uttar-pradesh,1517920,1501556496
uttar-pradesh,1273377,1233861005
uttar-pradesh,1078332,1070118112
uttar-pradesh,993499,1262039254
uttar-pradesh,991140,1097530068
uttar-pradesh,940093,1041446941
uttar-pradesh,849738,1357190394
uttar-pradesh,846654,2013119811
uttar-pradesh,8588482,21494958633
uttar-pradesh,5805708,6194769074
uttar-pradesh,1782991,1865553928
uttar-pradesh,1702665,1534651286
uttar-pradesh,1230731,1301166490
uttar-pradesh,1189081,1373926601
uttar-pradesh,1186803,1604582922
uttar-pradesh,1179731,1503521729
uttar-pradesh,1096184,1259501778
uttar-pradesh,1066975,1140977201
uttar-pradesh,9379065,25604240133
uttar-pradesh,5805295,6230032613
uttar-pradesh,1865591,2046335836
uttar-pradesh,1797906,1993215937
uttar-pradesh,1369151,3275564106
uttar-pradesh,1343777,1837100597
uttar-pradesh,1265203,1382014161
uttar-pradesh,1256012,1502194520
uttar-pradesh,1144853,1375882643
uttar-pradesh,1107456,1582552452
uttar-pradesh,7759585,23228204956
uttar-pradesh,2632882,3032440979
uttar-pradesh,1490791,1658785811
uttar-pradesh,1444660,3560011432
uttar-pradesh,1415732,1732413692
uttar-pradesh,1234207,1668370138
uttar-pradesh,1079644,1436115572
uttar-pradesh,1024526,1133269193
uttar-pradesh,983057,1160315249
uttar-pradesh,932952,984760940.9
uttar-pradesh,11561325,32419324319
uttar-pradesh,4881051,5988749980
uttar-pradesh,2082018,2330393574
uttar-pradesh,1901182,2646259864
uttar-pradesh,1776682,4246932023
uttar-pradesh,1718615,2362990063
uttar-pradesh,1483902,2523971248
uttar-pradesh,1460713,1727054333
uttar-pradesh,1444635,1784850059
uttar-pradesh,1182569,1341042683
uttar-pradesh,10577161,28971261813
uttar-pradesh,8269422,9516431137
uttar-pradesh,3169124,3513042732
uttar-pradesh,2745899,3935767844
uttar-pradesh,2635508,3627149675
uttar-pradesh,2252985,2677669924
uttar-pradesh,2149594,2548975369
uttar-pradesh,2128338,3813297884
uttar-pradesh,2126289,4735111011
uttar-pradesh,1853382,2070170152
uttar-pradesh,22707332,45313324218
uttar-pradesh,10319312,12062504221
uttar-pradesh,3773281,7415487992
uttar-pradesh,3475051,3875774998
uttar-pradesh,2910787,3960222042
uttar-pradesh,2900019,3147205749
uttar-pradesh,2805336,4050056403
uttar-pradesh,2294976,2705732773
uttar-pradesh,2202672,4068601035
uttar-pradesh,2085839,2303130815
uttar-pradesh,30119203,58851436925
uttar-pradesh,9161290,11443281812
uttar-pradesh,4986937,9290889335
uttar-pradesh,3229621,3762392260
uttar-pradesh,2982592,4312398219
uttar-pradesh,2879977,4086962465
uttar-pradesh,2605822,4403533727
uttar-pradesh,2304994,2716975312
uttar-pradesh,2232080,2824968876
uttar-pradesh,1887127,3969980278
uttar-pradesh,32760729,56323637944
uttar-pradesh,13557540,16582897948
uttar-pradesh,6650017,11375083242
uttar-pradesh,4542306,5106754765
uttar-pradesh,4121986,5590993965
uttar-pradesh,3889561,5487347296
uttar-pradesh,3317108,3951031914
uttar-pradesh,3208514,5580811562
uttar-pradesh,3163828,3612751195
uttar-pradesh,2727689,5133685981
uttar-pradesh,43155116,77167492879
uttar-pradesh,17416177,23030538584
uttar-pradesh,9138761,16053909979
uttar-pradesh,5361041,6204986676
uttar-pradesh,4950752,6912121603
uttar-pradesh,4752954,6992671819
uttar-pradesh,4325932,5139790918
uttar-pradesh,4111189,7379089753
uttar-pradesh,4040366,7174080294
uttar-pradesh,3770183,4508300765
uttar-pradesh,52902770,91187788842
uttar-pradesh,19346053,25597616523
uttar-pradesh,10515641,17803919100
uttar-pradesh,5880421,6890114375
uttar-pradesh,5596873,7902989227
uttar-pradesh,5241638,7700103808
uttar-pradesh,4774119,8400619969
uttar-pradesh,4453303,5374686911
uttar-pradesh,4208815,5002058162
uttar-pradesh,4036667,8074784575
uttar-pradesh,69083808,1.15E+11
uttar-pradesh,23997095,29375497407
uttar-pradesh,13183697,21216819554
uttar-pradesh,7569347,8218510661
uttar-pradesh,7160121,9477752466
uttar-pradesh,6417120,9058665494
uttar-pradesh,5838704,6577636191
uttar-pradesh,5568850,9696475684
uttar-pradesh,5353515,6025857678
uttar-pradesh,5039932,5121347605
uttar-pradesh,63023875,91465754907
uttar-pradesh,34816192,40251728597
uttar-pradesh,29209442,42384932203
uttar-pradesh,15842078,23280765327
uttar-pradesh,12318362,18094810298
uttar-pradesh,10865123,17123643114
uttar-pradesh,10813347,15667259752
uttar-pradesh,8600161,13870057038
uttar-pradesh,7909747,8347080350
uttar-pradesh,7606075,9685236074
uttar-pradesh,105929627,1.63E+11
uttar-pradesh,33671921,38768881714
uttar-pradesh,23309322,35511764838
uttar-pradesh,19063494,28215789224
uttar-pradesh,18894357,29515335887
uttar-pradesh,11232475,17146057743
uttar-pradesh,11100036,15809205716
uttar-pradesh,11028668,14680070033
uttar-pradesh,9909363,15539150065
uttar-pradesh,9488487,15746829113
uttarakhand,97382,90201594.16
uttarakhand,89373,151056853.5
uttarakhand,84761,114135232.9
uttarakhand,64372,83829311.64
uttarakhand,56578,67293204.09
uttarakhand,41954,46438732.5
uttarakhand,34139,43524840.73
uttarakhand,29444,24621352.17
uttarakhand,23069,15733801.21
uttarakhand,22392,27641640.01
uttarakhand,124628,261465699.5
uttarakhand,122862,145063523.3
uttarakhand,101106,177304303.1
uttarakhand,86805,134656009.7
uttarakhand,73076,120629942.1
uttarakhand,56107,79928844.5
uttarakhand,47627,81577284.77
uttarakhand,36708,44040057.21
uttarakhand,29920,50908110.63
uttarakhand,28202,36267487.33
uttarakhand,183820,224233979.6
uttarakhand,158956,356760440.2
uttarakhand,124339,232484536.9
uttarakhand,120274,74363964.83
uttarakhand,109385,182498465.5
uttarakhand,86005,149727880.2
uttarakhand,72088,127174045.6
uttarakhand,59787,118593347.2
uttarakhand,58934,70367905.67
uttarakhand,43498,49878965.83
uttarakhand,264519,332056289.3
uttarakhand,228070,531252052.3
uttarakhand,188152,282389949.1
uttarakhand,172480,333078596.2
uttarakhand,127656,239149003.3
uttarakhand,103256,177882262.3
uttarakhand,91720,177206887
uttarakhand,71463,93219529.94
uttarakhand,68440,59299290
uttarakhand,65444,109331823.5
uttarakhand,657220,469316163.7
uttarakhand,436576,380263703
uttarakhand,401304,766526622.7
uttarakhand,258438,414424066.1
uttarakhand,196891,287655293.5
uttarakhand,192243,230235635.5
uttarakhand,184728,99380937.81
uttarakhand,163563,131758081.1
uttarakhand,141086,60373512.6
uttarakhand,135145,202736424.7
uttarakhand,620613,1256102665
uttarakhand,326088,421199215.4
uttarakhand,290332,539348600.2
uttarakhand,235916,360098393.5
uttarakhand,190087,257515796.9
uttarakhand,182828,334077367.6
uttarakhand,123414,232629349.9
uttarakhand,93449,109753782.7
uttarakhand,87402,137273062.1
uttarakhand,86399,132475659.1
uttarakhand,767605,1540174245
uttarakhand,417517,735593346.4
uttarakhand,279515,320185424.7
uttarakhand,276611,437951603.9
uttarakhand,234449,386647801.8
uttarakhand,224088,380462248.7
uttarakhand,142259,253236589.5
uttarakhand,118343,134431443.1
uttarakhand,111154,183256404.3
uttarakhand,109599,127911090.2
uttarakhand,1059516,2100745456
uttarakhand,537593,946481136.5
uttarakhand,461764,424535745.2
uttarakhand,315214,526190855.4
uttarakhand,279153,514366549.3
uttarakhand,268816,457848608.3
uttarakhand,195689,171960469
uttarakhand,182713,346605558.1
uttarakhand,153580,220379870.5
uttarakhand,142759,266341887
uttarakhand,1786332,3988026320
uttarakhand,456777,423121359.8
uttarakhand,444610,1023868590
uttarakhand,440223,605930642
uttarakhand,349982,585533642.3
uttarakhand,340753,804445654.2
uttarakhand,321532,544499522.4
uttarakhand,304921,490263980
uttarakhand,201227,179433417.2
uttarakhand,175134,241486120.4
uttarakhand,1605883,3891229543
uttarakhand,471851,1052070470
uttarakhand,341551,739275137.7
uttarakhand,334232,557525377.8
uttarakhand,288730,462912349.8
uttarakhand,286375,430000238.5
uttarakhand,284383,532105253.2
uttarakhand,248918,310496366.4
uttarakhand,143734,244257971.3
uttarakhand,139008,243142831.3
uttarakhand,2312196,5346194976
uttarakhand,478339,891271820.3
uttarakhand,429716,678299720.5
uttarakhand,414830,821471037
uttarakhand,413798,732403830.4
uttarakhand,343417,480602256.9
uttarakhand,313065,641068625.4
uttarakhand,228148,376165491.3
uttarakhand,193597,346831701
uttarakhand,186840,316719419.1
uttarakhand,2980891,6164829358
uttarakhand,756093,1375128405
uttarakhand,650610,1149217734
uttarakhand,640410,1252973387
uttarakhand,614781,963656332.8
uttarakhand,591940,767723394.4
uttarakhand,442021,926947642.5
uttarakhand,357756,557105103.2
uttarakhand,315983,501860164.5
uttarakhand,283661,315081221.5
uttarakhand,5324869,9536164964
uttarakhand,898760,931471068
uttarakhand,790377,1421817737
uttarakhand,738439,1396588636
uttarakhand,674116,1188275568
uttarakhand,615179,994876424.7
uttarakhand,491210,1036318147
uttarakhand,423297,937644596.5
uttarakhand,404106,377608495
uttarakhand,375730,574786906.7
uttarakhand,6526556,11435673950
uttarakhand,839722,1498209768
uttarakhand,782134,1234258998
uttarakhand,757709,1455569595
uttarakhand,733303,878279070.6
uttarakhand,698461,1022598658
uttarakhand,606123,1211826812
uttarakhand,604455,1186549268
uttarakhand,398490,627977919.4
uttarakhand,365687,356464405.8
uttarakhand,8324937,13319500530
uttarakhand,1135061,1963405156
uttarakhand,1119202,1689387393
uttarakhand,1090253,1899718712
uttarakhand,1021010,1160293548
uttarakhand,899627,1243013114
uttarakhand,827142,1556566801
uttarakhand,704754,1305907408
uttarakhand,549521,790813712.6
uttarakhand,487961,722150745.6
uttarakhand,11068155,18148561508
uttarakhand,1594982,1653716528
uttarakhand,1517264,2582082699
uttarakhand,1450665,2597625207
uttarakhand,1405754,2136731015
uttarakhand,1069125,1460357227
uttarakhand,1018792,1979255278
uttarakhand,797540,1505453645
uttarakhand,693641,1012191825
uttarakhand,649033,958903387.2
uttarakhand,12852428,20277822711
uttarakhand,1721569,2790421609
uttarakhand,1653115,2417325737
uttarakhand,1596769,2768084716
uttarakhand,1524305,1599171773
uttarakhand,1221605,1627923297
uttarakhand,1083160,2081126521
uttarakhand,747357,1062543735
uttarakhand,726517,1332204209
uttarakhand,714839,1039451786
uttarakhand,16099731,24063699804
uttarakhand,2232925,3308837040
uttarakhand,2027566,2767356368
uttarakhand,1967368,1948581310
uttarakhand,1947976,3113772494
uttarakhand,1455551,1812339835
uttarakhand,1265159,2335969961
uttarakhand,943245,1261819997
uttarakhand,933541,1601558581
uttarakhand,904171,1257492261
uttarakhand,19127567,27902445786
uttarakhand,3019520,4554975863
uttarakhand,2116199,2820472985
uttarakhand,2097624,3066932041
uttarakhand,1945773,2807845699
uttarakhand,1790626,1873791542
uttarakhand,1558416,2578703123
uttarakhand,1491972,1749909964
uttarakhand,1143827,1829907196
uttarakhand,975894,1239404732
uttarakhand,27106793,41385899668
uttarakhand,2894460,4488892111
uttarakhand,2347467,3142585744
uttarakhand,2285738,3392910202
uttarakhand,2118003,2093683215
uttarakhand,2030134,3131538963
uttarakhand,1892364,2877286256
uttarakhand,1627146,1909337265
uttarakhand,1452971,2292070596
uttarakhand,1428235,2523015589
west-bengal,1764956,2366771286
west-bengal,1390629,1851145374
west-bengal,50034,73510280.37
west-bengal,48824,15411483.6
west-bengal,48144,70672938.55
west-bengal,47390,18765930.14
west-bengal,46028,15494181.91
west-bengal,45281,35043656.81
west-bengal,44250,45339477.61
west-bengal,42431,9925190.12
west-bengal,2134258,3697928408
west-bengal,1473202,2566583724
west-bengal,95680,36220863.5
west-bengal,92480,13696657.61
west-bengal,80914,111233529.6
west-bengal,77467,17863657.34
west-bengal,77424,117901024.5
west-bengal,76939,32423772.34
west-bengal,75635,39182397.86
west-bengal,69258,27735226.07
west-bengal,2644866,4429377130
west-bengal,2531420,3555553313
west-bengal,718389,335392478
west-bengal,620803,278204861.3
west-bengal,453214,218177366.8
west-bengal,413065,237234423.5
west-bengal,388529,177820275
west-bengal,363483,160684599.2
west-bengal,334772,162034746.7
west-bengal,326554,156420716.5
west-bengal,3284268,5847016363
west-bengal,2939284,4991163447
west-bengal,265080,212316886.4
west-bengal,264844,282635317.3
west-bengal,206042,98203265.31
west-bengal,198071,74640331.64
west-bengal,195838,240363420
west-bengal,186382,71913560.98
west-bengal,181325,170241469.7
west-bengal,178756,104586695
west-bengal,6353573,7885002279
west-bengal,3773146,5209476345
west-bengal,693786,650558639
west-bengal,458706,381160193.5
west-bengal,412165,299323142.2
west-bengal,335528,291722768.5
west-bengal,333939,329864530.2
west-bengal,271824,258310790.5
west-bengal,238641,318220009.2
west-bengal,238165,223786124.1
west-bengal,9694969,12068405240
west-bengal,1923462,2091251272
west-bengal,978252,1033792071
west-bengal,718997,784150527.4
west-bengal,642496,851702638.3
west-bengal,553505,444200601
west-bengal,390972,338300300.3
west-bengal,370516,371208487.5
west-bengal,298645,324284067.6
west-bengal,268739,341235190
west-bengal,11494363,14573984421
west-bengal,2682494,2574166766
west-bengal,1348216,1248232364
west-bengal,1003337,982433954.3
west-bengal,951153,1061260487
west-bengal,734472,596303135.3
west-bengal,559363,223556220.5
west-bengal,552620,444130076.5
west-bengal,508713,496876092.8
west-bengal,458361,432109272
west-bengal,16310685,18429094743
west-bengal,3770853,3016424971
west-bengal,1972119,1397750654
west-bengal,1424232,1434664309
west-bengal,1311109,1133138106
west-bengal,829338,671275196.3
west-bengal,607014,515742513.1
west-bengal,605844,552344140.8
west-bengal,592104,179335972.4
west-bengal,562413,509348924.6
west-bengal,13084249,24503076746
west-bengal,844139,721626563.2
west-bengal,662344,1474294629
west-bengal,658215,1049174662
west-bengal,643621,1026208487
west-bengal,606782,578790610.4
west-bengal,561084,552931579.1
west-bengal,359508,589492874
west-bengal,298133,413631102.3
west-bengal,288082,527585785.6
west-bengal,8443615,21120052663
west-bengal,674986,1752268084
west-bengal,471844,1125911273
west-bengal,406946,458627111.2
west-bengal,323093,419959648.1
west-bengal,230983,380551192.9
west-bengal,230319,412185495.5
west-bengal,229129,419065151
west-bengal,215007,356023690.5
west-bengal,211758,313038453.6
west-bengal,14161961,35897930521
west-bengal,2362005,5563211559
west-bengal,914412,2597383935
west-bengal,717546,1807895885
west-bengal,536803,629818629.6
west-bengal,448370,636686584
west-bengal,344500,456488608.6
west-bengal,344395,825470198.9
west-bengal,325608,675469767.5
west-bengal,316390,708430711.9
west-bengal,11305243,28555964654
west-bengal,2098543,4825537904
west-bengal,1057652,2817784007
west-bengal,846700,953132505.9
west-bengal,681432,1830248068
west-bengal,649716,957492433.8
west-bengal,625507,732303193.2
west-bengal,514044,1098539789
west-bengal,506057,1170173268
west-bengal,410835,751317779.5
west-bengal,22636620,46588327734
west-bengal,5734421,10777546058
west-bengal,1871322,4344022420
west-bengal,1235856,2760424401
west-bengal,991540,1110618317
west-bengal,781840,866901591.5
west-bengal,775245,2044658292
west-bengal,687739,1083619397
west-bengal,599657,1400831128
